2019-09-24 15:00:00	2019-09-24	9	24	7.1	751.7	60	2	10.0	Moscow
2019-09-24 15:00:00	2019-09-24	9	24	7.1	756.8	50	1	20.0	Saint-Petersburg
2019-09-24 12:00:00	2019-09-24	9	24	6.9	751.9	65	1	10.0	Moscow
2019-09-24 12:00:00	2019-09-24	9	24	7.1	757.0	48	1	20.0	Saint-Petersburg
2019-09-24 09:00:00	2019-09-24	9	24	4.5	752.1	76	1	10.0	Moscow
2019-09-24 09:00:00	2019-09-24	9	24	3.3	756.7	69	1	20.0	Saint-Petersburg
2019-09-24 06:00:00	2019-09-24	9	24	3.2	751.8	76	1	10.0	Moscow
2019-09-24 06:00:00	2019-09-24	9	24	-0.2	756.5	85	1	20.0	Saint-Petersburg
2019-09-24 03:00:00	2019-09-24	9	24	2.9	751.7	75	1	10.0	Moscow
2019-09-24 03:00:00	2019-09-24	9	24	1.8	756.5	75	1	20.0	Saint-Petersburg
2019-09-24 00:00:00	2019-09-24	9	24	5.1	751.6	62	2	10.0	Moscow
2019-09-24 00:00:00	2019-09-24	9	24	1.6	756.6	77	1	20.0	Saint-Petersburg
2019-09-23 21:00:00	2019-09-23	9	23	6.7	751.1	56	3	10.0	Moscow
2019-09-23 21:00:00	2019-09-23	9	23	3.8	756.8	71	1	20.0	Saint-Petersburg
2019-09-23 18:00:00	2019-09-23	9	23	7.3	750.2	56	2	10.0	Moscow
2019-09-23 18:00:00	2019-09-23	9	23	5.7	756.8	70	1	10.0	Saint-Petersburg
2019-09-23 15:00:00	2019-09-23	9	23	8.7	749.5	43	2	10.0	Moscow
2019-09-23 15:00:00	2019-09-23	9	23	6.7	756.9	58	2	20.0	Saint-Petersburg
2019-09-23 12:00:00	2019-09-23	9	23	7.0	749.4	60	3	10.0	Moscow
2019-09-23 12:00:00	2019-09-23	9	23	6.1	757.1	66	2	20.0	Saint-Petersburg
2019-09-23 09:00:00	2019-09-23	9	23	4.1	748.8	80	3	10.0	Moscow
2019-09-23 09:00:00	2019-09-23	9	23	2.3	757.0	86	2	20.0	Saint-Petersburg
2019-09-23 06:00:00	2019-09-23	9	23	4.4	747.1	72	3	10.0	Moscow
2019-09-23 06:00:00	2019-09-23	9	23	-0.2	756.7	94	2	20.0	Saint-Petersburg
2019-09-23 03:00:00	2019-09-23	9	23	4.4	746.4	75	3	10.0	Moscow
2019-09-23 03:00:00	2019-09-23	9	23	1.0	756.3	89	2	20.0	Saint-Petersburg
2019-09-23 00:00:00	2019-09-23	9	23	5.0	744.8	77	3	10.0	Moscow
2019-09-23 00:00:00	2019-09-23	9	23	1.5	755.6	87	2	20.0	Saint-Petersburg
2019-09-22 21:00:00	2019-09-22	9	22	4.9	743.4	79	2	10.0	Moscow
2019-09-22 21:00:00	2019-09-22	9	22	2.9	754.7	79	1		Saint-Petersburg
2019-09-22 18:00:00	2019-09-22	9	22	5.0	741.7	79	3	10.0	Moscow
2019-09-22 18:00:00	2019-09-22	9	22	5.4	753.7	75	2	20.0	Saint-Petersburg
2019-09-22 15:00:00	2019-09-22	9	22	7.2	739.7	61	4	10.0	Moscow
2019-09-22 15:00:00	2019-09-22	9	22	6.3	752.5	64	3	20.0	Saint-Petersburg
2019-09-22 12:00:00	2019-09-22	9	22	6.1	738.4	79	2	10.0	Moscow
2019-09-22 12:00:00	2019-09-22	9	22	6.1	751.2	75	3	20.0	Saint-Petersburg
2019-09-22 09:00:00	2019-09-22	9	22	6.5	737.7	81	3	10.0	Moscow
2019-09-22 09:00:00	2019-09-22	9	22	3.7	749.4	86	2	20.0	Saint-Petersburg
2019-09-22 06:00:00	2019-09-22	9	22	6.1	738.0	90	1	4.0	Moscow
2019-09-22 06:00:00	2019-09-22	9	22	2.7	748.1	92	2	20.0	Saint-Petersburg
2019-09-22 03:00:00	2019-09-22	9	22	5.7	739.7	88	0	10.0	Moscow
2019-09-22 03:00:00	2019-09-22	9	22	3.0	747.2	92	2	20.0	Saint-Petersburg
2019-09-22 00:00:00	2019-09-22	9	22	6.0	742.7	82	0	10.0	Moscow
2019-09-22 00:00:00	2019-09-22	9	22	5.2	747.1	94	1	20.0	Saint-Petersburg
2019-09-21 21:00:00	2019-09-21	9	21	7.6	745.6	65	1	10.0	Moscow
2019-09-21 21:00:00	2019-09-21	9	21	5.3	747.4	95	1	4.0	Saint-Petersburg
2019-09-21 18:00:00	2019-09-21	9	21	9.0	746.8	48	0	10.0	Moscow
2019-09-21 18:00:00	2019-09-21	9	21	6.5	747.7	92	0	10.0	Saint-Petersburg
2019-09-21 15:00:00	2019-09-21	9	21	9.2	748.5	48	1	10.0	Moscow
2019-09-21 15:00:00	2019-09-21	9	21	6.7	756.1	90	0	4.0	Saint-Petersburg
2019-09-21 12:00:00	2019-09-21	9	21	9.1	749.6	51	2	10.0	Moscow
2019-09-21 12:00:00	2019-09-21	9	21	6.3	749.5	91	1	4.0	Saint-Petersburg
2019-09-21 09:00:00	2019-09-21	9	21	4.7	750.4	82	1	10.0	Moscow
2019-09-21 09:00:00	2019-09-21	9	21	4.2	751.8	91	1	10.0	Saint-Petersburg
2019-09-21 06:00:00	2019-09-21	9	21	4.1	750.0	85	1	10.0	Moscow
2019-09-21 06:00:00	2019-09-21	9	21	2.6	751.3	94	1	10.0	Saint-Petersburg
2019-09-21 03:00:00	2019-09-21	9	21	5.4	749.4	80	1	10.0	Moscow
2019-09-21 03:00:00	2019-09-21	9	21	1.3	752.5	92	1	20.0	Saint-Petersburg
2019-09-20 21:00:00	2019-09-20	9	20	7.3	749.1	74	1	10.0	Moscow
2019-09-21 00:00:00	2019-09-21	9	21	2.9	753.3	87	1	20.0	Saint-Petersburg
2019-09-20 18:00:00	2019-09-20	9	20	8.9	748.5	67	1	10.0	Moscow
2019-09-20 21:00:00	2019-09-20	9	20	4.6	753.6	73	1	20.0	Saint-Petersburg
2019-09-20 15:00:00	2019-09-20	9	20	8.1	748.7	75	1	10.0	Moscow
2019-09-20 18:00:00	2019-09-20	9	20	8.4	753.7	55	2	20.0	Saint-Petersburg
2019-09-20 12:00:00	2019-09-20	9	20	9.8	748.4	57	1	10.0	Moscow
2019-09-20 15:00:00	2019-09-20	9	20	9.8	754.0	53	2	20.0	Saint-Petersburg
2019-09-20 09:00:00	2019-09-20	9	20	8.2	748.4	76	0	10.0	Moscow
2019-09-20 12:00:00	2019-09-20	9	20	8.4	754.3	60	2	20.0	Saint-Petersburg
2019-09-20 06:00:00	2019-09-20	9	20	6.3	748.3	82	0	10.0	Moscow
2019-09-20 09:00:00	2019-09-20	9	20	4.4	753.5	91	2	20.0	Saint-Petersburg
2019-09-20 03:00:00	2019-09-20	9	20	7.3	748.5	75	1	10.0	Moscow
2019-09-20 06:00:00	2019-09-20	9	20	3.5	752.7	95	1	20.0	Saint-Petersburg
2019-09-20 00:00:00	2019-09-20	9	20	8.3	748.3	66	1	10.0	Moscow
2019-09-20 03:00:00	2019-09-20	9	20	4.3	752.9	93	2	4.0	Saint-Petersburg
2019-09-19 21:00:00	2019-09-19	9	19	9.0	748.0	72	1	10.0	Moscow
2019-09-20 00:00:00	2019-09-20	9	20	3.2	752.6	82	1	20.0	Saint-Petersburg
2019-09-19 18:00:00	2019-09-19	9	19	10.2	747.1	61	2	10.0	Moscow
2019-09-19 21:00:00	2019-09-19	9	19	4.1	753.1	86	0	20.0	Saint-Petersburg
2019-09-19 15:00:00	2019-09-19	9	19	11.8	745.9	56	2	10.0	Moscow
2019-09-19 18:00:00	2019-09-19	9	19	8.2	753.0	65	0	20.0	Saint-Petersburg
2019-09-19 12:00:00	2019-09-19	9	19	11.1	745.4	57	3	10.0	Moscow
2019-09-19 15:00:00	2019-09-19	9	19	8.6	753.1	56	2	20.0	Saint-Petersburg
2019-09-19 09:00:00	2019-09-19	9	19	8.8	743.9	74	2	10.0	Moscow
2019-09-19 12:00:00	2019-09-19	9	19	9.4	752.5	53	2	20.0	Saint-Petersburg
2019-09-19 06:00:00	2019-09-19	9	19	8.0	742.0	84	2	10.0	Moscow
2019-09-19 09:00:00	2019-09-19	9	19	6.1	751.3	74	2	20.0	Saint-Petersburg
2019-09-19 03:00:00	2019-09-19	9	19	8.1	740.3	82	1	10.0	Moscow
2019-09-19 06:00:00	2019-09-19	9	19	3.4	750.2	85	1	20.0	Saint-Petersburg
2019-09-19 00:00:00	2019-09-19	9	19	9.4	738.8	72	2	10.0	Moscow
2019-09-19 03:00:00	2019-09-19	9	19	2.7	749.4	90	1	20.0	Saint-Petersburg
2019-09-18 21:00:00	2019-09-18	9	18	10.2	737.9	74	1	10.0	Moscow
2019-09-19 00:00:00	2019-09-19	9	19	4.8	748.5	79	2	20.0	Saint-Petersburg
2019-09-18 18:00:00	2019-09-18	9	18	10.2	737.3	79	0	10.0	Moscow
2019-09-18 21:00:00	2019-09-18	9	18	5.8	747.7	74	3	20.0	Saint-Petersburg
2019-09-18 15:00:00	2019-09-18	9	18	11.9	737.0	58	0	10.0	Moscow
2019-09-18 18:00:00	2019-09-18	9	18	8.4	746.6	68	3	20.0	Saint-Petersburg
2019-09-18 12:00:00	2019-09-18	9	18	12.5	737.5	63	1	10.0	Moscow
2019-09-18 15:00:00	2019-09-18	9	18	9.2	745.2	72	3	20.0	Saint-Petersburg
2019-09-18 09:00:00	2019-09-18	9	18	9.5	737.6	79	1	10.0	Moscow
2019-09-18 12:00:00	2019-09-18	9	18	8.1	743.9	92	2	20.0	Saint-Petersburg
2019-09-18 06:00:00	2019-09-18	9	18	8.6	737.7	84	1	10.0	Moscow
2019-09-18 09:00:00	2019-09-18	9	18	6.7	742.4	95	2	10.0	Saint-Petersburg
2019-09-18 03:00:00	2019-09-18	9	18	8.9	737.8	83	1	10.0	Moscow
2019-09-18 06:00:00	2019-09-18	9	18	5.9	741.4	93	2	20.0	Saint-Petersburg
2019-09-18 00:00:00	2019-09-18	9	18	9.2	737.9	78	1	10.0	Moscow
2019-09-18 03:00:00	2019-09-18	9	18	6.3	741.0	95	2	10.0	Saint-Petersburg
2019-09-17 21:00:00	2019-09-17	9	17	10.7	737.8	71	1	10.0	Moscow
2019-09-18 00:00:00	2019-09-18	9	18	7.0	740.7	95	1	10.0	Saint-Petersburg
2019-09-17 18:00:00	2019-09-17	9	17	12.2	737.4	58	2	10.0	Moscow
2019-09-17 21:00:00	2019-09-17	9	17	7.1	740.5	95	0	20.0	Saint-Petersburg
2019-09-17 15:00:00	2019-09-17	9	17	13.3	736.9	56	2	10.0	Moscow
2019-09-17 18:00:00	2019-09-17	9	17	9.3	740.2	83	1	10.0	Saint-Petersburg
2019-09-17 12:00:00	2019-09-17	9	17	10.8	736.8	78	2	10.0	Moscow
2019-09-17 15:00:00	2019-09-17	9	17	9.7	739.8	80	1	20.0	Saint-Petersburg
2019-09-17 09:00:00	2019-09-17	9	17	10.9	736.4	72	2	10.0	Moscow
2019-09-17 12:00:00	2019-09-17	9	17	7.9	739.2	90	2	10.0	Saint-Petersburg
2019-09-17 06:00:00	2019-09-17	9	17	10.2	736.5	75	1	10.0	Moscow
2019-09-17 09:00:00	2019-09-17	9	17	6.8	738.4	92	2	20.0	Saint-Petersburg
2019-09-17 03:00:00	2019-09-17	9	17	10.0	736.3	79	1	10.0	Moscow
2019-09-17 06:00:00	2019-09-17	9	17	5.8	737.9	93	1	20.0	Saint-Petersburg
2019-09-17 00:00:00	2019-09-17	9	17	11.4	736.6	77	1	10.0	Moscow
2019-09-17 03:00:00	2019-09-17	9	17	6.3	737.8	90	1	20.0	Saint-Petersburg
2019-09-16 21:00:00	2019-09-16	9	16	12.1	737.2	77	1	10.0	Moscow
2019-09-17 00:00:00	2019-09-17	9	17	7.0	737.8	92	1	20.0	Saint-Petersburg
2019-09-16 18:00:00	2019-09-16	9	16	14.0	737.2	63	1	10.0	Moscow
2019-09-16 21:00:00	2019-09-16	9	16	7.5	737.2	93	1	10.0	Saint-Petersburg
2019-09-16 15:00:00	2019-09-16	9	16	15.1	736.7	56	2	10.0	Moscow
2019-09-16 18:00:00	2019-09-16	9	16	9.0	735.8	88	1	10.0	Saint-Petersburg
2019-09-16 12:00:00	2019-09-16	9	16	13.3	736.6	70	3	10.0	Moscow
2019-09-16 15:00:00	2019-09-16	9	16	10.6	734.0	71	3	20.0	Saint-Petersburg
2019-09-16 09:00:00	2019-09-16	9	16	12.6	737.2	74	1	10.0	Moscow
2019-09-16 12:00:00	2019-09-16	9	16	11.3	733.3	76	4	20.0	Saint-Petersburg
2019-09-16 06:00:00	2019-09-16	9	16	11.2	737.8	80	1	10.0	Moscow
2019-09-16 09:00:00	2019-09-16	9	16	9.2	733.3	89	3	10.0	Saint-Petersburg
2019-09-16 03:00:00	2019-09-16	9	16	11.0	739.3	82	1	10.0	Moscow
2019-09-16 06:00:00	2019-09-16	9	16	7.9	733.8	92	3	20.0	Saint-Petersburg
2019-09-16 00:00:00	2019-09-16	9	16	10.0	742.0	84	1	10.0	Moscow
2019-09-16 03:00:00	2019-09-16	9	16	8.6	734.2	93	3	20.0	Saint-Petersburg
2019-09-15 21:00:00	2019-09-15	9	15	9.9	744.9	85	1	10.0	Moscow
2019-09-16 00:00:00	2019-09-16	9	16	9.6	734.5	91	2	10.0	Saint-Petersburg
2019-09-15 18:00:00	2019-09-15	9	15	13.0	747.1	48	1	10.0	Moscow
2019-09-15 21:00:00	2019-09-15	9	15	10.4	734.1	90	5	10.0	Saint-Petersburg
2019-09-15 15:00:00	2019-09-15	9	15	13.2	749.3	50	1	10.0	Moscow
2019-09-15 18:00:00	2019-09-15	9	15	9.3	736.5	94	5	4.0	Saint-Petersburg
2019-09-15 12:00:00	2019-09-15	9	15	11.4	750.7	63	2	10.0	Moscow
2019-09-15 15:00:00	2019-09-15	9	15	8.1	741.7	93	4	4.0	Saint-Petersburg
2019-09-15 09:00:00	2019-09-15	9	15	8.5	751.1	79	2	10.0	Moscow
2019-09-15 12:00:00	2019-09-15	9	15	7.9	746.9	86	3	10.0	Saint-Petersburg
2019-09-15 06:00:00	2019-09-15	9	15	8.7	750.8	80	2	10.0	Moscow
2019-09-15 09:00:00	2019-09-15	9	15	7.0	749.8	93	3	20.0	Saint-Petersburg
2019-09-15 03:00:00	2019-09-15	9	15	9.7	750.8	71	2	10.0	Moscow
2019-09-15 06:00:00	2019-09-15	9	15	5.1	751.8	95	1	10.0	Saint-Petersburg
2019-09-15 00:00:00	2019-09-15	9	15	10.6	751.0	67	1	10.0	Moscow
2019-09-15 03:00:00	2019-09-15	9	15	4.0	752.7	92	1	10.0	Saint-Petersburg
2019-09-14 21:00:00	2019-09-14	9	14	12.3	751.0	59	1	10.0	Moscow
2019-09-15 00:00:00	2019-09-15	9	15	5.7	753.0	80	1	20.0	Saint-Petersburg
2019-09-14 18:00:00	2019-09-14	9	14	14.6	750.9	44	3	10.0	Moscow
2019-09-14 21:00:00	2019-09-14	9	14	8.3	752.6	70	1	20.0	Saint-Petersburg
2019-09-14 15:00:00	2019-09-14	9	14	16.8	749.9	37	2	10.0	Moscow
2019-09-14 18:00:00	2019-09-14	9	14	11.9	752.2	54	2	20.0	Saint-Petersburg
2019-09-14 12:00:00	2019-09-14	9	14	15.2	749.3	51	3	10.0	Moscow
2019-09-14 15:00:00	2019-09-14	9	14	12.9	752.1	53	3	20.0	Saint-Petersburg
2019-09-14 09:00:00	2019-09-14	9	14	13.9	747.7	64	2	10.0	Moscow
2019-09-14 12:00:00	2019-09-14	9	14	13.4	751.6	51	3	20.0	Saint-Petersburg
2019-09-14 06:00:00	2019-09-14	9	14	15.0	746.3	74	3	10.0	Moscow
2019-09-14 09:00:00	2019-09-14	9	14	10.1	750.7	80	2	20.0	Saint-Petersburg
2019-09-14 03:00:00	2019-09-14	9	14	17.1	746.4	62	1	10.0	Moscow
2019-09-14 06:00:00	2019-09-14	9	14	8.3	749.8	87	2	20.0	Saint-Petersburg
2019-09-14 00:00:00	2019-09-14	9	14	18.4	748.5	54	0	10.0	Moscow
2019-09-14 03:00:00	2019-09-14	9	14	8.7	749.0	91	1	20.0	Saint-Petersburg
2019-09-13 21:00:00	2019-09-13	9	13	20.0	750.4	49	1	10.0	Moscow
2019-09-14 00:00:00	2019-09-14	9	14	10.6	747.7	94	1	20.0	Saint-Petersburg
2019-09-13 18:00:00	2019-09-13	9	13	21.7	751.4	40	1	10.0	Moscow
2019-09-13 21:00:00	2019-09-13	9	13	10.8	747.7	91	1	20.0	Saint-Petersburg
2019-09-13 15:00:00	2019-09-13	9	13	22.9	752.5	40	1	10.0	Moscow
2019-09-13 18:00:00	2019-09-13	9	13	13.1	748.6	86	2	20.0	Saint-Petersburg
2019-09-13 12:00:00	2019-09-13	9	13	22.6	753.4	44	1	10.0	Moscow
2019-09-13 15:00:00	2019-09-13	9	13	14.0	749.9	84	3	20.0	Saint-Petersburg
2019-09-13 09:00:00	2019-09-13	9	13	18.3	754.3	50	0	10.0	Moscow
2019-09-13 12:00:00	2019-09-13	9	13	13.7	751.0	91	4	20.0	Saint-Petersburg
2019-09-13 06:00:00	2019-09-13	9	13	16.2	754.9	54	0	10.0	Moscow
2019-09-13 09:00:00	2019-09-13	9	13	13.0	752.0	90	4	20.0	Saint-Petersburg
2019-09-13 03:00:00	2019-09-13	9	13	18.5	755.8	45	0	10.0	Moscow
2019-09-13 06:00:00	2019-09-13	9	13	12.1	752.9	91	2	20.0	Saint-Petersburg
2019-09-13 00:00:00	2019-09-13	9	13	20.2	756.3	40	1	10.0	Moscow
2019-09-13 03:00:00	2019-09-13	9	13	12.1	753.8	88	2	20.0	Saint-Petersburg
2019-09-12 21:00:00	2019-09-12	9	12	21.3	757.0	36	0	10.0	Moscow
2019-09-13 00:00:00	2019-09-13	9	13	12.8	754.2	86	3	20.0	Saint-Petersburg
2019-09-12 18:00:00	2019-09-12	9	12	24.7	757.5	25	1	10.0	Moscow
2019-09-12 21:00:00	2019-09-12	9	12	15.0	754.5	71	4	20.0	Saint-Petersburg
2019-09-12 15:00:00	2019-09-12	9	12	26.1	758.4	23	1	10.0	Moscow
2019-09-12 18:00:00	2019-09-12	9	12	17.6	754.9	50	3	10.0	Saint-Petersburg
2019-09-12 12:00:00	2019-09-12	9	12	25.3	759.3	26	1	10.0	Moscow
2019-09-12 15:00:00	2019-09-12	9	12	18.9	756.1	44	3	20.0	Saint-Petersburg
2019-09-12 09:00:00	2019-09-12	9	12	20.1	759.9	40	0	10.0	Moscow
2019-09-12 12:00:00	2019-09-12	9	12	18.0	757.2	56	3	20.0	Saint-Petersburg
2019-09-12 06:00:00	2019-09-12	9	12	15.7	760.1	65	0	10.0	Moscow
2019-09-12 09:00:00	2019-09-12	9	12	13.5	757.9	76	4	20.0	Saint-Petersburg
2019-09-12 03:00:00	2019-09-12	9	12	17.6	760.1	54	0	10.0	Moscow
2019-09-12 06:00:00	2019-09-12	9	12	12.4	757.8	78	2	20.0	Saint-Petersburg
2019-09-12 00:00:00	2019-09-12	9	12	18.7	760.1	50	0	10.0	Moscow
2019-09-12 03:00:00	2019-09-12	9	12	14.7	757.6	68	3	20.0	Saint-Petersburg
2019-09-11 21:00:00	2019-09-11	9	11	21.2	760.3	39	0	10.0	Moscow
2019-09-12 00:00:00	2019-09-12	9	12	15.7	757.7	62	2	20.0	Saint-Petersburg
2019-09-11 18:00:00	2019-09-11	9	11	25.4	760.2	28	1	10.0	Moscow
2019-09-11 21:00:00	2019-09-11	9	11	17.6	757.9	55	3	20.0	Saint-Petersburg
2019-09-11 15:00:00	2019-09-11	9	11	27.0	760.8	23	1	10.0	Moscow
2019-09-11 18:00:00	2019-09-11	9	11	20.2	758.0	50	3	20.0	Saint-Petersburg
2019-09-11 12:00:00	2019-09-11	9	11	25.7	761.1	32	1	10.0	Moscow
2019-09-11 15:00:00	2019-09-11	9	11	21.6	758.5	50	5	20.0	Saint-Petersburg
2019-09-11 09:00:00	2019-09-11	9	11	18.9	761.1	62	0	10.0	Moscow
2019-09-11 12:00:00	2019-09-11	9	11	17.8	759.3	73	3	20.0	Saint-Petersburg
2019-09-11 06:00:00	2019-09-11	9	11	15.8	760.9	78	0	10.0	Moscow
2019-09-11 09:00:00	2019-09-11	9	11	17.3	759.3	75	3	20.0	Saint-Petersburg
2019-09-11 03:00:00	2019-09-11	9	11	17.6	760.4	69	0	10.0	Moscow
2019-09-11 06:00:00	2019-09-11	9	11	15.9	760.0	83	2	20.0	Saint-Petersburg
2019-09-11 00:00:00	2019-09-11	9	11	19.1	760.1	63	0	10.0	Moscow
2019-09-11 03:00:00	2019-09-11	9	11	17.5	760.7	75	2	20.0	Saint-Petersburg
2019-09-10 21:00:00	2019-09-10	9	10	21.0	760.0	58	0	10.0	Moscow
2019-09-11 00:00:00	2019-09-11	9	11	18.8	761.2	72	2	20.0	Saint-Petersburg
2019-09-10 18:00:00	2019-09-10	9	10	23.7	759.5	44	0	10.0	Moscow
2019-09-10 21:00:00	2019-09-10	9	10	19.7	761.3	72	2	20.0	Saint-Petersburg
2019-09-10 15:00:00	2019-09-10	9	10	25.4	759.7	36	1	10.0	Moscow
2019-09-10 18:00:00	2019-09-10	9	10	22.7	761.3	53	2	20.0	Saint-Petersburg
2019-09-10 12:00:00	2019-09-10	9	10	23.7	759.9	45	1	10.0	Moscow
2019-09-10 15:00:00	2019-09-10	9	10	25.6	761.6	37	4	20.0	Saint-Petersburg
2019-09-10 09:00:00	2019-09-10	9	10	18.0	760.2	72	0	10.0	Moscow
2019-09-10 12:00:00	2019-09-10	9	10	22.9	761.6	60	2	10.0	Saint-Petersburg
2019-09-10 06:00:00	2019-09-10	9	10	14.8	760.1	83	0	10.0	Moscow
2019-09-10 09:00:00	2019-09-10	9	10	16.8	761.3	84	2	10.0	Saint-Petersburg
2019-09-10 03:00:00	2019-09-10	9	10	16.2	760.0	74	0	10.0	Moscow
2019-09-10 06:00:00	2019-09-10	9	10	14.7	761.3	95	1	10.0	Saint-Petersburg
2019-09-10 00:00:00	2019-09-10	9	10	17.5	759.7	62	0	10.0	Moscow
2019-09-10 03:00:00	2019-09-10	9	10	15.4	761.3	93	1	4.0	Saint-Petersburg
2019-09-09 21:00:00	2019-09-09	9	9	19.5	759.7	51	0	10.0	Moscow
2019-09-10 00:00:00	2019-09-10	9	10	16.0	761.3	95	2	10.0	Saint-Petersburg
2019-09-09 18:00:00	2019-09-09	9	9	22.4	759.4	41	2	10.0	Moscow
2019-09-09 21:00:00	2019-09-09	9	9	15.8	760.9	89	1	20.0	Saint-Petersburg
2019-09-09 15:00:00	2019-09-09	9	9	23.5	759.8	38	1	10.0	Moscow
2019-09-09 18:00:00	2019-09-09	9	9	20.5	760.6	65	2	20.0	Saint-Petersburg
2019-09-09 12:00:00	2019-09-09	9	9	23.3	760.4	40	1	10.0	Moscow
2019-09-09 15:00:00	2019-09-09	9	9	18.1	761.3	74	2	20.0	Saint-Petersburg
2019-09-09 09:00:00	2019-09-09	9	9	18.1	760.8	71	0	10.0	Moscow
2019-09-09 12:00:00	2019-09-09	9	9	13.8	762.1	90	1	20.0	Saint-Petersburg
2019-09-09 06:00:00	2019-09-09	9	9	15.1	760.7	85	0	10.0	Moscow
2019-09-09 09:00:00	2019-09-09	9	9	11.9	762.6	91	2	10.0	Saint-Petersburg
2019-09-09 03:00:00	2019-09-09	9	9	16.1	760.7	78	0	10.0	Moscow
2019-09-09 06:00:00	2019-09-09	9	9	11.5	763.4	88	2	20.0	Saint-Petersburg
2019-09-09 00:00:00	2019-09-09	9	9	17.5	760.5	70	0	10.0	Moscow
2019-09-09 03:00:00	2019-09-09	9	9	12.0	763.9	89	2	20.0	Saint-Petersburg
2019-09-08 21:00:00	2019-09-08	9	8	20.0	760.5	58	1	10.0	Moscow
2019-09-09 00:00:00	2019-09-09	9	9	12.2	764.3	92	1	20.0	Saint-Petersburg
2019-09-08 18:00:00	2019-09-08	9	8	22.7	759.8	44	1	10.0	Moscow
2019-09-08 21:00:00	2019-09-08	9	8	13.1	764.5	87	0	20.0	Saint-Petersburg
2019-09-08 15:00:00	2019-09-08	9	8	22.4	760.0	47	1	10.0	Moscow
2019-09-08 18:00:00	2019-09-08	9	8	17.9	764.5	64	0	20.0	Saint-Petersburg
2019-09-08 12:00:00	2019-09-08	9	8	22.8	760.0	50	1	10.0	Moscow
2019-09-08 15:00:00	2019-09-08	9	8	20.1	764.7	49	3	20.0	Saint-Petersburg
2019-09-08 09:00:00	2019-09-08	9	8	16.9	760.1	72	1	10.0	Moscow
2019-09-08 12:00:00	2019-09-08	9	8	18.3	764.9	63	2	20.0	Saint-Petersburg
2019-09-08 06:00:00	2019-09-08	9	8	14.7	759.6	78	0	10.0	Moscow
2019-09-08 09:00:00	2019-09-08	9	8	12.4	764.7	87	1	20.0	Saint-Petersburg
2019-09-08 03:00:00	2019-09-08	9	8	15.8	759.1	78	1	10.0	Moscow
2019-09-08 06:00:00	2019-09-08	9	8	9.9	764.2	97	2	10.0	Saint-Petersburg
2019-09-08 00:00:00	2019-09-08	9	8	17.3	758.6	74	0	10.0	Moscow
2019-09-08 03:00:00	2019-09-08	9	8	9.7	767.6		1	20.0	Saint-Petersburg
